ini_bikes :
[5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0]

net_add : [
2	0	0	0	-2	0	-1	0	2	-1	0	1	0	1	-1	-2	3	-1	0	0	0	0	0	-2
-2	0	1	-3	2	0	0	0	0	0	0	-1	-2	0	0	-1	2	0	0	0	1	0	0	2
0	0	0	1	0	0	0	0	0	0	0	2	-2	0	1	0	0	0	0	0	0	0	-1	0
0	0	0	0	0	0	1	0	-1	-1	2	2	4	2	3	-1	-2	-1	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	-3	-1	0	0	0	0	0	0
0	0	0	0	0	0	0	2	1	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	2	0	-1	1	-1	0	-1	0	0	0	0	0	0	0	0
0	0	0	-1	0	0	0	0	0	1	0	1	0	1	0	2	1	1	-1	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	-2	-1	1	0	0	0	0	0	-1	0	0
0	0	0	0	0	0	0	0	0	-1	0	1	1	-1	0	1	0	-1	0	0	0	0	2	0
0	0	0	0	0	0	0	0	0	0	0	-2	2	1	0	4	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-2	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	1	-1	0	0	0	0]

station_id : [1819	1820	1860	1722	1747	1815	1807	1822	1868	1870	1877	1725	1859	1866	1864	1869	1874]
